Repo,IssueNum,Title_Description,Fixers,Labels,Created_at,Closed_at,Creator,Commentators,Label_adders,Label_removers,Assigns,Unassigns,Closer,Links
microsoft/terminal,4963,"Character Overlap during Korean IME Composition <!-- 
棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍

I ACKNOWLEDGE THE FOLLOWING BEFORE PROCEEDING:
1. If I delete this entire template and go my own path, the core team may close my issue without further explanation or engagement.
2. If I list multiple bugs/concerns in this one issue, the core team may close my issue without further explanation or engagement.
3. If I write an issue that has many duplicates, the core team may close my issue without further explanation or engagement (and without necessarily spending time to find the exact duplicate ID number).
4. If I leave the title incomplete when filing the issue, the core team may close my issue without further explanation or engagement.
5. If I file something completely blank in the body, the core team may close my issue without further explanation or engagement.

All good? Then proceed!
-->

<!--
This bug tracker is monitored by Windows Terminal development team and other technical folks.

**Important: When reporting BSODs or security issues, DO NOT attach memory dumps, logs, or traces to Github issues**.
Instead, send dumps/traces to secure@microsoft.com, referencing this GitHub issue.

If this is an application crash, please also provide a Feedback Hub submission link so we can find your diagnostic data on the backend. Use the category ""Apps > Windows Terminal (Preview)"" and choose ""Share My Feedback"" after submission to get the link.

Please use this form and describe your issue, concisely but precisely, with as much detail as possible.

-->

# Environment

**Windows version**

```
Microsoft Windows [Version 10.0.18362.720]
```

**Terminal version**

```
Version: 0.10.761.0
```

# Steps to reproduce

<!-- A description of how to trigger this bug. -->

1. Open ""Terminal"" app
2. Type `""闊板矅濮㈤煾""` (It means test in Korean)
3. You can probably see the letters overlapping

# Expected behavior

<!-- A description of what you're expecting, possibly containing screenshots or reference material. -->

Rather than a long explanation, I'd rather attach the behavior of another operating system terminal.

<img width=""682"" alt=""macos_terminal"" src=""https://user-images.githubusercontent.com/7090315/76889435-ee5c5d80-68c8-11ea-89c2-f12949d95c97.png"">

In the case of MacOS, the cursor is positioned under the letter being combined during the Korean language composition process, and there is no collision of letters.

![linux_terminal](https://user-images.githubusercontent.com/7090315/76889546-22378300-68c9-11ea-9206-87d8362d4497.jpg)

In the Ubuntu 18.04 X Window system environment, if the same operation is performed in the terminal, You can expect that Hangul characters are under the composition process in a cursor shape. And the Hangul characters do not overlap.

# Actual behavior

<!-- What's actually happening? -->

![windows_terminal](https://user-images.githubusercontent.com/7090315/76889842-ab4eba00-68c9-11ea-9876-a05d4181df4a.png)

In `Version: 0.10.761.0`, there is a problem that the Korean characters are overlapped as shown in the picture above.

If this problem is expected to be relatively minor by the core development team, please give a hint to the source code that is expected to be a problem so that I can give you a PR.",leonMSFT,Resolution-Fix-Committed;Help Wanted;Area-Input;Issue-Bug;Area-TerminalControl;Product-Terminal;Priority-1,2020-03-17T18:39:11Z,2020-03-30T23:21:48Z,KennethanCeyer,jdebp;KennethanCeyer;sykwon66;leonMSFT,zadjii-msft;DHowett-MSFT,DHowett-MSFT,zadjii-msft,,,
microsoft/terminal,4972,"Resizing window causes app to crash in latest release (v0.10.761.0) <!-- 
棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍

I ACKNOWLEDGE THE FOLLOWING BEFORE PROCEEDING:
1. If I delete this entire template and go my own path, the core team may close my issue without further explanation or engagement.
2. If I list multiple bugs/concerns in this one issue, the core team may close my issue without further explanation or engagement.
3. If I write an issue that has many duplicates, the core team may close my issue without further explanation or engagement (and without necessarily spending time to find the exact duplicate ID number).
4. If I leave the title incomplete when filing the issue, the core team may close my issue without further explanation or engagement.
5. If I file something completely blank in the body, the core team may close my issue without further explanation or engagement.

All good? Then proceed!
-->

Updated to the latest preview release today (v0.10.761.0)

Immediately noticed that any attempts to resize the window either via mouse drag or keyboard shortcut causes the Terminal app to become unresponsive and crash. 

Same behavior for both normal and admin/elevated launches of Terminal app. 

<!--
This bug tracker is monitored by Windows Terminal development team and other technical folks.

**Important: When reporting BSODs or security issues, DO NOT attach memory dumps, logs, or traces to Github issues**.
Instead, send dumps/traces to secure@microsoft.com, referencing this GitHub issue.

If this is an application crash, please also provide a Feedback Hub submission link so we can find your diagnostic data on the backend. Use the category ""Apps > Windows Terminal (Preview)"" and choose ""Share My Feedback"" after submission to get the link.

Please use this form and describe your issue, concisely but precisely, with as much detail as possible.
-->

# Environment
```none
Windows build number: 10.0.19582.0
Windows Terminal version (if applicable): 0.10.761.0

Any other software? No
```

# Steps to reproduce
Either:
- Use mouse to resize the Terminal app window
- Use keyboard shortcuts to maximize or split screen the window (via Win+Up/Right/Left)
<!-- A description of how to trigger this bug. -->

# Expected behavior
Normal resizing which broke for me since latest build (v0.9 was resizing fine)
<!-- A description of what you're expecting, possibly containing screenshots or reference material. -->

# Actual behavior
Application becomes unresponsive and crashes
<!-- What's actually happening? -->
",zadjii-msft,Resolution-Fix-Committed;Issue-Bug;Area-TerminalControl;Severity-Crash;Needs-Triage;Product-Terminal;Priority-0,2020-03-18T01:26:39Z,2020-03-18T22:22:27Z,ev-dev,FractalBoy;bjornmonkey;zadjii-msft,zadjii-msft,zadjii-msft,zadjii-msft,,,
microsoft/terminal,4978,"splitPane causes memory leak in latest release (v0.10.761.0) I updated to the latest release (v0.10.761.0) yesterday and tried out the splitPane functionality today. After configuring some keybindings for that Terminal crashes and consumes my 32GB of memory within seconds.
If I remove the configuration for the sdplitPane keybindings again I cannot reproduce this.

This happens:
* with my default profile (Fedora Remix) instantly
* with the default PowerShell profile instantly by splitPane in horizontal mode
* with the default PowerShell profile after splitPane the first time in vertical mode and then send another one right after

# Environment

```none
Windows build number:  10.0.18363.0
Windows Terminal version (if applicable): 0.10.761.0

Any other software? no
```

# Steps to reproduce

* used the following configuration:
```
// To view the default settings, hold ""alt"" while clicking on the ""Settings"" button.
// For documentation on these settings, see: https://aka.ms/terminal-documentation

{
    ""$schema"": ""https://aka.ms/terminal-profiles-schema"",
    ""copyOnSelect"": true,
    ""defaultProfile"": ""{d3f31bee-5823-5ed8-8e04-f31ed54f2cd9}"",
    ""initialPosition"": ""-1920,0"",
    ""launchMode"": ""maximized"",
    ""profiles"":
    [
        {
            ""guid"": ""{d3f31bee-5823-5ed8-8e04-f31ed54f2cd9}"",
            ""acrylicOpacity"": 0.8,
            ""hidden"": false,
            ""historySize"": 9999999,
            ""name"": ""fedoraremix"",
            ""startingDirectory"" : ""//wsl$/fedoraremix/home/tamler"",
            ""source"": ""Windows.Terminal.Wsl"",
            ""fontSize"": 10,
            ""fontFace"": ""DejaVu Sans Mono for Powerline"",
            ""useAcrylic"": true
        },
        {
            // Make changes here to the powershell.exe profile
            ""guid"": ""{61c54bbd-c2c6-5271-96e7-009a87ff44bf}"",
            ""name"": ""Windows PowerShell"",
            ""commandline"": ""powershell.exe"",
            ""hidden"": false
        },
        {
            // Make changes here to the cmd.exe profile
            ""guid"": ""{0caa0dad-35be-5f56-a8ff-afceeeaa6101}"",
            ""name"": ""cmd"",
            ""commandline"": ""cmd.exe"",
            ""hidden"": false
        },
        {
            ""guid"": ""{b453ae62-4e3d-5e58-b989-0a998ec441b8}"",
            ""hidden"": false,
            ""name"": ""Azure Cloud Shell"",
            ""source"": ""Windows.Terminal.Azure""
        }
    ],

    // Add custom color schemes to this array
    ""schemes"": [],

    // Add any keybinding overrides to this array.
    // To unbind a default keybinding, set the command to ""unbound""
    ""keybindings"": [
        {""command"": ""prevTab"", ""keys"": [""shift+left""] },
        {""command"": ""nextTab"", ""keys"": [""shift+right""] },
        {""command"": ""scrollUpPage"", ""keys"": [""shift+pageup""] },
        {""command"": ""scrollDownPage"", ""keys"": [""shift+pagedown""] },
        {""command"": {""action"": ""splitPane"", ""split"": ""vertical""}, ""keys"": [""ctrl+shift+right""] },
        {""command"": {""action"": ""splitPane"", ""split"": ""horizontal""}, ""keys"": [""ctrl+shift+down""] },
        {""command"": ""copy"", ""keys"": [""ctrl+shift+c""] },
        {""command"": ""paste"", ""keys"": [""ctrl+shift+v""] },
        {""command"": ""paste"", ""keys"": [""shift+insert""] }
    ]
}
```
* open new Powershell profile tab
* use ctrl+shift+down to split down and crash immediately OR ctrl+shift+right twice to crash

# Expected behavior

Split the pane, which actually works with the Powershell profile in vertical mode the first time.

# Actual behavior

splitPane works the first time on a Powershell Profile in vertical mode, but crashes after sending the command again right after the first time.
In horizontal mode it instantly crashes.
In the Fedora Remix profile (default) it crashes regardless of the mode.

Independent of the profile Terminal consumes all of my memory within 20 seconds. Partly screenshot from task manager:
![Terminal-memconsumption](https://user-images.githubusercontent.com/6536990/76936765-c33b3380-68f3-11ea-86ba-5e9ea6215e4b.png)
",zadjii-msft,Resolution-Duplicate;Issue-Bug;Area-TerminalControl;Severity-Crash;Product-Terminal;Priority-0,2020-03-18T07:38:44Z,2020-03-18T13:15:04Z,Armadill0,zadjii-msft;Armadill0,zadjii-msft,,zadjii-msft,,,
microsoft/terminal,5029,"Alt+ Enter rendering error  # Environment

```none
Windows build number: [[Version 10.0.18363.720]]
Windows Terminal version (if applicable):  0.10.761.0

Any other software?
```

# Steps to reproduce
There are two bugs of Alt+Enter behavior.
 Text Disappear && Prompt Duplicate
a.  open terminal with WSL
b. type: ls -la or do whatever will print content over a page
c. **mouse scroll up** to the top
d. type Alt+Enter to Fullscreen
e. text outside orignal windows do not render.
d. scroll down to the bottom: type Alt+Enter several times
f. prompt duplicate several times.

I used zsh with the right side Prompt
![image](https://user-images.githubusercontent.com/17596021/77134780-bae31580-6a25-11ea-998d-0e3f965bf54e.png)


# Actual behavior

![image](https://user-images.githubusercontent.com/17596021/77134938-92a7e680-6a26-11ea-9421-7db56a3d9914.png)



![image](https://user-images.githubusercontent.com/17596021/77134715-76577a00-6a25-11ea-99d7-26255428b82d.png)


# Expected behavior
We need to scroll the terminal  to force a re-rendering.
![image](https://user-images.githubusercontent.com/17596021/77134701-617ae680-6a25-11ea-9754-4dd0c2195a22.png)




<!-- What's actually happening? -->
",zadjii-msft,Resolution-Fix-Committed;Issue-Bug;Area-TerminalControl;Needs-Triage;Product-Terminal;Priority-2,2020-03-20T04:10:07Z,2020-03-20T23:51:01Z,Po-wei,zadjii-msft;Po-wei,zadjii-msft,,zadjii-msft,,,
microsoft/terminal,5039,"Clear-Host fails to clear the first line # Environment

```none
Windows build number: 10.0.19041.0
Windows Terminal version: 0.10.761.0

Any other software?
PowerShell Core 7.0.0
NodeJS 12.16.1
coronavirus-tracker-cli 0.6.0 (`npm install -g coronavirus-tracker-cli@0.6.0`)
```

# Steps to reproduce

1. Open PowerShell Core
2. Run `corona` to get output
3. Run `cls` to clear the screen



# Expected behavior

Screen should be fully cleared.

# Actual behavior

The first line retains some characters. This is probably related to the color formatting being used by the CLI. The characters retained are also not from the line that was originally the topmost line.

Output before clearing: 
![2020-03-20_10-59-23](https://user-images.githubusercontent.com/7118719/77176046-e273c580-6a99-11ea-830d-93b00aa23c6b.png)

Output after clearing:
![2020-03-20_10-59-07](https://user-images.githubusercontent.com/7118719/77176055-e56eb600-6a99-11ea-8aff-e216c8f4bbe5.png)

Note: A second `cls` finishes clearing the screen.
",zadjii-msft,Resolution-Fix-Committed;Product-Conpty;Area-Output;Area-VT;Issue-Bug;Priority-2,2020-03-20T15:00:51Z,2020-04-09T00:06:26Z,brantburnett,DHowett-MSFT;brantburnett;zadjii-msft,DHowett-MSFT,DHowett-MSFT,zadjii-msft,zadjii-msft;DHowett-MSFT,,
microsoft/terminal,5054,"IME fails very frequently in the v0.10 release <!-- 
棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍

I ACKNOWLEDGE THE FOLLOWING BEFORE PROCEEDING:
1. If I delete this entire template and go my own path, the core team may close my issue without further explanation or engagement.
2. If I list multiple bugs/concerns in this one issue, the core team may close my issue without further explanation or engagement.
3. If I write an issue that has many duplicates, the core team may close my issue without further explanation or engagement (and without necessarily spending time to find the exact duplicate ID number).
4. If I leave the title incomplete when filing the issue, the core team may close my issue without further explanation or engagement.
5. If I file something completely blank in the body, the core team may close my issue without further explanation or engagement.

All good? Then proceed!
-->
In the middle of typing, IME frequently fails, I tried but still can't figure out how the failure is triggered, but only if I type and delete for a while, it always happen, so I get the chance to record a gif:
![terminal_IME_fail](https://user-images.githubusercontent.com/4412793/77214542-a64c6d80-6b4a-11ea-8ddf-6e9563f4c7c7.gif)

From the gif, you can see the first two characters were typed correctly, after that, nothing from the IME can be typed again.
<!--
This bug tracker is monitored by Windows Terminal development team and other technical folks.

**Important: When reporting BSODs or security issues, DO NOT attach memory dumps, logs, or traces to Github issues**.
Instead, send dumps/traces to secure@microsoft.com, referencing this GitHub issue.

If this is an application crash, please also provide a Feedback Hub submission link so we can find your diagnostic data on the backend. Use the category ""Apps > Windows Terminal (Preview)"" and choose ""Share My Feedback"" after submission to get the link.

Please use this form and describe your issue, concisely but precisely, with as much detail as possible.

-->

# Environment
Microsoft Windows [閻楀牊婀 10.0.18362.476]
The gif is recorded in v0.10.761.0, and it still happens in v0.10.781.0
I have been using Terminal v0.9, which works fine, the error comes with v0.10
# Steps to reproduce
Can't figure out exactly, keep typing and deleting in a prompt for a while, it always happen
<!-- A description of how to trigger this bug. -->

# Expected behavior
characters from IME can be typd onto terminal
<!-- A description of what you're expecting, possibly containing screenshots or reference material. -->

# Actual behavior
IME fails
<!-- What's actually happening? -->
",leonMSFT,Resolution-Fix-Committed;Area-Input;Issue-Bug;Needs-Triage;Product-Terminal;Priority-1,2020-03-21T00:27:14Z,2020-03-25T00:00:19Z,etern,leonMSFT;etern;skyline75489,leonMSFT,,leonMSFT,,,
microsoft/terminal,5098,"Using cleartype anti aliasing makes dark foreground invisible on light background. # Environment

```none
Windows build number: 10.0.18363.0
Windows Terminal version: 0.10.781.0
Powershell version: 7.0.0
```

# Steps to reproduce
Setting profile settings to following:
```json
{
    ""useAcrylic"": false,
    ""closeOnExit"" : true,
    ""colorScheme"" : ""Campbell"",
    ""guid"": ""{a3c89eef-1dbe-4ac1-acc5-2412499f8619}"",
    ""hidden"": false,
    ""name"": ""PowerShell 7"",
    ""commandline"" : ""C:\\Program Files\\PowerShell\\7\\pwsh.exe"",
    ""icon"" : ""C:\\Program Files\\PowerShell\\7\\assets\\Powershell_av_colors.ico"",
    ""antialiasingMode"": ""grayscale"",
    ""cursorShape"" : ""bar"",
    ""cursorColor"": ""#121005"",
    ""fontFace"" : ""Consolas"",
    ""fontSize"" : 10,
    ""snapOnInput"" : true,
    ""historySize"" : 9001
}
```
and theme settings to:
```json
{
    ""name"" : ""Campbell"",

    ""foreground"" : ""#020200"",
    ""background"" : ""#ffffff"",
    ""selectionBackground"": ""#121005"",

    ""black"" : ""#0C0C0C"",
    ""blue"" : ""#0037DA"",
    ""brightBlack"" : ""#767676"",
    ""brightBlue"" : ""#3B78FF"",
    ""brightCyan"" : ""#61D6D6"",
    ""brightGreen"" : ""#16C60C"",
    ""brightPurple"" : ""#B4009E"",
    ""brightRed"" : ""#E74856"",
    ""brightWhite"" : ""#121212"",
    ""brightYellow"" : ""#3B78FF"",
    ""cyan"" : ""#3A96DD"",
    ""green"" : ""#13A10E"",
    ""purple"" : ""#881798"",
    ""red"" : ""#C50F1F"",
    ""white"" : ""#CCCCCC"",
    ""yellow"" : ""#C19C00""
}
```

# Expected behavior

Black text `F:\>` is visible. When antialiasingMode is set to cleartype.

# Actual behavior

Black text `F:\>` is invisible after setting antialiasingMode to cleartype (on the right):
![image](https://user-images.githubusercontent.com/11091671/77416329-cbeca780-6dd4-11ea-9e17-eb7ed07ef51b.png)
Same issue with cmd (""acrylicOpacity"" : 0.75):
![image](https://user-images.githubusercontent.com/11091671/77418748-626e9800-6dd8-11ea-9e9e-e4ff4b8b1dc8.png)

",zadjii-msft,Resolution-Fix-Committed;Area-Rendering;Issue-Bug;Product-Terminal;Priority-1,2020-03-24T11:15:26Z,2020-04-24T17:16:35Z,alexFrankfurt,zadjii-msft,zadjii-msft;DHowett-MSFT,DHowett-MSFT,zadjii-msft,,,
microsoft/terminal,5104,"Screen content does not update in tmux # Environment

Windows 10.0.18363.0
tmux over ssh in cygwin

# Steps to reproduce

1. Attach to tmux session
2. Fill the screen for example with `echo test` multiple times
3. Keep printing `test`, you should alternate with some different text to see if console is scrolled properly.

# Expected behavior

Whole screen buffer is redrawn

# Actual behavior

Only first line in terminal is redrawn, the rest of the screen space is static and doesn't update while it should. If the output is one line (i.e without new line). If I do `echo 'test\n'` whole screen is properly redrawn. 

## Bisect result

This is regression from this commit https://github.com/microsoft/terminal/commit/ca33d895a359664c337c6482b853489823c216d3 before that everything was working fine. 

// CC @miniksa ",miniksa,Resolution-Fix-Committed;Area-Rendering;Product-Conpty;Issue-Bug;Priority-1,2020-03-24T17:39:55Z,2020-03-27T22:37:23Z,kasper93,miniksa;skyline75489;DHowett-MSFT;kasper93,zadjii-msft,zadjii-msft;DHowett-MSFT,miniksa,,,
microsoft/terminal,5113,"Terminal breaks copied text at window line wraps, even when the text has no new-line characters I recall this was working in older versions of Terminal and in Windows' copy of the console window, but it seems to have broken more recently.

### Environment

**Windows build number:** 18363.720 (Windows 10 ver. 1909 with update [KB4551762](https://support.microsoft.com/en-us/help/4551762))
**Windows Terminal version:** 0.10.781.0

### Steps to reproduce

1. Open this file in an editor: `C:\Windows\System32\WindowsCodecsRaw.txt`
1. Notice that the last line of the file ""THE SOFTWARE IS PROVIDED"".... is over 500 characters long.
1. Open Terminal to the Command Prompt or PowerShell, then run:
  `type C:\Windows\System32\WindowsCodecsRaw.txt`
1. Drag to select text from multiple in-window lines of the last line of the file, then right-click to copy.
1. Paste the clipping into a new file in Notepad.

### Expected and actual behavior

Expected: the text is all on one line.
Actual: the text is split into multiple lines.",zadjii-msft,Resolution-Fix-Committed;Issue-Bug;Area-TerminalControl;Product-Terminal;Priority-1,2020-03-25T02:58:02Z,2020-04-09T00:06:26Z,metathinker,metathinker;mg-christian-axelsson;ElvenSpellmaker;ghost;zadjii-msft;skyline75489;paul-michalik;hmageste,zadjii-msft,DHowett-MSFT,zadjii-msft,,,
microsoft/terminal,5143,"Accessibility: jumps in review <!-- 
棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍

I ACKNOWLEDGE THE FOLLOWING BEFORE PROCEEDING:
1. If I delete this entire template and go my own path, the core team may close my issue without further explanation or engagement.
2. If I list multiple bugs/concerns in this one issue, the core team may close my issue without further explanation or engagement.
3. If I write an issue that has many duplicates, the core team may close my issue without further explanation or engagement (and without necessarily spending time to find the exact duplicate ID number).
4. If I leave the title incomplete when filing the issue, the core team may close my issue without further explanation or engagement.
5. If I file something completely blank in the body, the core team may close my issue without further explanation or engagement.

All good? Then proceed!
-->

<!--
This bug tracker is monitored by Windows Terminal development team and other technical folks.

**Important: When reporting BSODs or security issues, DO NOT attach memory dumps, logs, or traces to Github issues**.
Instead, send dumps/traces to secure@microsoft.com, referencing this GitHub issue.

If this is an application crash, please also provide a Feedback Hub submission link so we can find your diagnostic data on the backend. Use the category ""Apps > Windows Terminal (Preview)"" and choose ""Share My Feedback"" after submission to get the link.

Please use this form and describe your issue, concisely but precisely, with as much detail as possible.

-->

# Environment


Windows build number: [run `[Environment]::OSVersion` for powershell, or `ver` for cmd]: 1909 (18363.720)

Windows Terminal version (if applicable): Terminal as of 5bcf0fc.

Any other software? NVDA, Narrator.


# Steps to reproduce

<!-- A description of how to trigger this bug. -->
1. type:

``` shell
echo 1
echo 2
echo 3
```

2. Using NVDA with Windows Terminal support or Narrator, review a few previous lines of output. You should see the prompt, then 3, 2, 1.
3. wait about three seconds.
4. Try to review previous line again.

# Expected behavior
The screen reader keeps its position, reporting ""2"" for example if the last-reviewed line was ""3"".

<!-- A description of what you're expecting, possibly containing screenshots or reference material. -->

# Actual behavior
The screen reader reads the prompt again, then starts back over with 3, almost as if the cursor bounced back.
<!-- What's actually happening? -->
",carlos-zamora,Resolution-Fix-Committed;Issue-Bug;Area-Accessibility;Product-Terminal;Priority-1,2020-03-27T05:10:26Z,2020-04-01T15:56:21Z,codeofdusk,codeofdusk;carlos-zamora,carlos-zamora,carlos-zamora,carlos-zamora,,,
microsoft/terminal,5144,"Background tabs shouldn't actually render their contents I noticed that while running the tests in the Terminal that we always spend CPU/GPU time rendering a TermControl, even if the hosting tab is in the background. I'm not 100% certain about this, but it sure seemed like this was happening on my slaptop.

IIRC conhost does some logic to no-op rendering when it's minimized - `TermControl` should probably do something similar, including for when the tab isn't visible.

### Basic Repro

1. Open two tabs
2. In the first one, run the unit tests, or anything else that'll generate a ton of output.
3. Switch to the other tab, and do nothing in it.

### Expected

The GPU usage for the Terminal should be at the baseline usage for a terminal that's _not_ doing anything.

### Actual

GPU seemed to be getting the workout it normally does processing boatloads of output",miniksa,Resolution-Duplicate;Area-Rendering;Area-Performance;Issue-Bug;Product-Terminal,2020-03-27T16:42:50Z,2020-03-27T17:15:11Z,zadjii-msft,DHowett-MSFT;zadjii-msft,zadjii-msft,,zadjii-msft,,,
microsoft/terminal,5161,"Scrolling down in VIM scrolls up duplicated vim status lines # Environment

```none
Windows build number: Microsoft Windows [Version 10.0.18363.720]   
Windows Terminal version (if applicable): 0.10.781.0

vim for Windows (official git build): VIM - Vi IMproved 8.2 (2019 Dec 12, compiled Jan 16 2020 08:26:10)
```

# Steps to reproduce

- Start vim: `vim` (the one that comes with `git version 2.26.0.windows.1`)
- Press `i`
- Press `ENTER` until it starts scrolling the screen
- (to exit vim): `ESC` and then type `:q!` and then `ENTER` 棣冩

# Expected behavior

The status line stays where it's supposed to be, at the bottom of the screen.

# Actual behavior

Every time a the screen is scrolled down, the last line (white status line) is scrolled up, and a new white status line is printed at the bottom. This results in two white lines, then 3, etc...

This does not reproduce if I use the old cmd.exe (started by eg. Explorer, not wt.exe)
",DHowett-MSFT;zadjii-msft,Resolution-Fix-Committed;Product-Conpty;Area-Output;Issue-Bug,2020-03-28T12:26:57Z,2020-04-09T00:06:26Z,0xd4d,avysk;0xd4d;DHowett-MSFT;zadjii-msft;PistachioCake,DHowett-MSFT,DHowett-MSFT,DHowett-MSFT,,,
microsoft/terminal,5167,"Issue when running ncdu via SSH in Git Bash # Environment

```none
Windows build number: 10.0.18363.0
Windows Terminal version (if applicable): 0.10.781.0

Any other software?

Git for Windows: 2.26.0
```

# Steps to reproduce

1. Create a profile with the `commandline`: `%PROGRAMFILES%/Git/bin/bash.exe -li`.
2. SSH into a Debian64 machine (I'm using VirtualBox).
3. Run `ncdu`.

# Expected behavior

Proper output/rendering.

# Actual behavior

When I run `where ssh`, there are 2 SSH binaries:

* `C:\Program Files\Git\usr\bin\ssh.exe` (OpenSSH_8.2p1, OpenSSL 1.1.1e  17 Mar 2020)
* `C:\Windows\System32\OpenSSH\ssh.exe` (OpenSSH_for_Windows_7.7p1, LibreSSL 2.6.5)

I see different incorrect rendering between each of the 2.

1. Using the first (which is the default), I see rendering similar/the same as #4697 (which was closed without a resolution). See screenshot 1 below.
2. Using the second, the rendering is broken in a different way. See screenshot 2 below.

Why do they differ? What is missing in both cases?

* Inside the VM:
    * TERM: `cygwin`
    * LANG: `en_ZA.UTF-8`
    * LC_ALL: ``

![ncdu1](https://user-images.githubusercontent.com/261509/77849078-451b3e80-71c9-11ea-887e-3a3604a96454.gif)
![ncdu2](https://user-images.githubusercontent.com/261509/77849080-49dff280-71c9-11ea-874c-981ddb63d082.gif)",DHowett-MSFT,Resolution-External;Product-Conpty;Area-VT;Issue-Bug;Needs-Attention,2020-03-29T12:29:33Z,2020-04-03T15:57:28Z,glen-84,DHowett-MSFT;glen-84,DHowett-MSFT,DHowett-MSFT,DHowett-MSFT,,DHowett-MSFT,
microsoft/terminal,5169,"TryDuplicateBadTab and TryDuplicateBadPane unit tests are hanging when run locally # Environment

Windows build number: Version 10.0.18362.657
Windows Terminal version (if applicable): Commit 28d108bf32de4dce061d80a2bd160cd617c7e698

# Steps to reproduce

1. Build the OpenConsole solution from a recent commit
2. Run the unit test with `runut.cmd /name:*TabTests::TryDuplicate*`

# Expected behavior

The unit tests should execute successfully.

# Actual behavior

The `TestHostApp` window opens up and the test then appears to be stuck. Closing the window manually doesn't help, but if you instead kill the `TestHostApp` process, it will at least continue with the rest of the tests.",zadjii-msft,Resolution-Fix-Committed;Issue-Bug;Product-Terminal;Needs-Tag-Fix;Area-CodeHealth;Priority-2;Needs-Bisect,2020-03-29T19:21:10Z,2020-08-18T21:50:03Z,j4james,zadjii-msft,zadjii-msft,DHowett-MSFT,zadjii-msft,,miniksa,
microsoft/terminal,5187,"Add ctrl+c/ctrl+v to settings.json <!-- 
棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍

I ACKNOWLEDGE THE FOLLOWING BEFORE PROCEEDING:
1. If I delete this entire template and go my own path, the core team may close my issue without further explanation or engagement.
2. If I list multiple bugs/concerns in this one issue, the core team may close my issue without further explanation or engagement.
3. If I write an issue that has many duplicates, the core team may close my issue without further explanation or engagement (and without necessarily spending time to find the exact duplicate ID number).
4. If I leave the title incomplete when filing the issue, the core team may close my issue without further explanation or engagement.
5. If I file something completely blank in the body, the core team may close my issue without further explanation or engagement.

All good? Then proceed!
-->

# Description of the new feature/enhancement
We should add `copy` and `paste` key bindings as `ctrl+c/v` in the settings.json file so people can see them and have the option to remove them.

Additionally, there should be a comment in the file explaining that `ctrl+shift+c/v` are still shipped by default so they have a backup key binding if they choose to remove the above bindings.

This would also close #3058 

<!-- 
A clear and concise description of what the problem is that the new feature would solve.
Describe why and how a user would use this new functionality (if applicable).
-->

# Proposed technical implementation details (optional)

<!-- 
A clear and concise description of what you want to happen.
-->
",carlos-zamora,Resolution-Fix-Committed;Issue-Bug;Area-Settings;Product-Terminal;Issue-Task,2020-03-30T22:41:19Z,2020-04-09T23:21:23Z,cinnamon-msft,levicki;zadjii-msft;DHowett,cinnamon-msft,DHowett-MSFT,carlos-zamora,,,
microsoft/terminal,5188,"Add comments and settings to settings.json for discoverability <!-- 
棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍棣冩瘍

I ACKNOWLEDGE THE FOLLOWING BEFORE PROCEEDING:
1. If I delete this entire template and go my own path, the core team may close my issue without further explanation or engagement.
2. If I list multiple bugs/concerns in this one issue, the core team may close my issue without further explanation or engagement.
3. If I write an issue that has many duplicates, the core team may close my issue without further explanation or engagement (and without necessarily spending time to find the exact duplicate ID number).
4. If I leave the title incomplete when filing the issue, the core team may close my issue without further explanation or engagement.
5. If I file something completely blank in the body, the core team may close my issue without further explanation or engagement.

All good? Then proceed!
-->

# Description of the new feature/enhancement
We should add comments above each major section with the link to our documentation.

Additionally, we should add the following settings to settings.json so people can find them easily:

## Settings
- `""copyOnSelect"": false`

## Key bindings
- `{ ""command"": ""find"", ""keys"": ""ctrl+shift+f"" }`
This would also be bound in defaults.json, but we can explain `""unbound""/null` in a comment above it.
- `{ ""command"": {""action"": ""splitPane"", ""split"": ""auto"", ""splitMode"": ""duplicate""}, ""keys"": ""alt+shift+d"" }`
This is a common panes use case and it also demonstrates the fact that we have panes and shows how the key bindings are formatted.


<!-- 
A clear and concise description of what the problem is that the new feature would solve.
Describe why and how a user would use this new functionality (if applicable).
-->

# Proposed technical implementation details (optional)

<!-- 
A clear and concise description of what you want to happen.
-->
",carlos-zamora,Resolution-Fix-Committed;Issue-Bug;Area-Settings;Product-Terminal;Issue-Task,2020-03-30T22:50:45Z,2020-04-09T23:21:24Z,cinnamon-msft,,cinnamon-msft,DHowett-MSFT,carlos-zamora,,,
